rosbagTimestamp,linear,x,y,z,angular,x,y,z
2133263000000,,0.0,0.0,0.0,,0.0,0.0,0.0
2133263000000,,0.0,0.0,0.0,,0.0,0.0,0.0
2133303000000,,0.0,0.0,0.0,,0.0,0.0,0.0
2133311000000,,0.0284880101681,0.0,0.0,,0.0,0.0,0.0
2133327000000,,0.36877617836,0.0,0.0,,0.0,0.0,0.0
2133343000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133383000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133424000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133466000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133506000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133547000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133588000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133629000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133670000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133712000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133753000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133783000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133823000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133863000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133903000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133940000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2133978000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134019000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134061000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134103000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134144000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134187000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134229000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134272000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134315000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134358000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134402000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134443000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134484000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134527000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134570000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134613000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134657000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134700000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134743000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134783000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134824000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134866000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134908000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134951000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2134993000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135035000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135077000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135120000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135162000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135203000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135243000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135284000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135325000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135367000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135409000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135452000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135494000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135534000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135576000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135617000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135657000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135698000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135739000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135780000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135811000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135854000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135898000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135942000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2135983000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136026000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136070000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136114000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136148000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136187000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136225000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136263000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136303000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136343000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136381000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136423000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136463000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136499000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136534000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136569000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136611000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136655000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136699000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136743000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136778000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136816000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136854000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136893000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136933000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2136974000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137014000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137054000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137094000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137134000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137172000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137212000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137254000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137296000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137338000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137380000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137423000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137463000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137496000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137536000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137576000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137616000000,,0.4,0.0,0.0,,0.0,0.0,0.0
2137649000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2137692000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2137734000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2137777000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2137819000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2137851000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2137866000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2137883000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2137902000000,,0.4,0.0,0.0,,0.0,0.0,0.0277820173651
2137918000000,,0.4,0.0,0.0,,0.0,0.0,0.0364628359675
2137960000000,,0.4,0.0,0.0,,0.0,0.0,0.0364628359675
2138003000000,,0.4,0.0,0.0,,0.0,0.0,0.0364628359675
2138019000000,,0.4,0.0,0.0,,0.0,0.0,0.0711861178279
2138035000000,,0.4,0.0,0.0,,0.0,0.0,0.123271040618
2138051000000,,0.4,0.0,0.0,,0.0,0.0,0.131951868534
2138094000000,,0.4,0.0,0.0,,0.0,0.0,0.131951868534
2138103000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2138120000000,,0.4,0.0,0.0,,0.0,0.0,0.184036791325
2138136000000,,0.4,0.0,0.0,,0.0,0.0,0.21007925272
2138152000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2138195000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2138237000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2138279000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2138321000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2138363000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2138403000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2138444000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2138483000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2138523000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2138557000000,,0.4,0.0,0.0,,0.0,0.0,0.218760073185
2138572000000,,0.4,0.0,0.0,,0.0,0.0,0.17535597086
2138612000000,,0.4,0.0,0.0,,0.0,0.0,0.17535597086
2138622000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2138662000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2138702000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2138742000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2138782000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2138822000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2138863000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2138903000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2138943000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2138983000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139023000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139063000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139102000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139142000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139183000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139223000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139263000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139303000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139343000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139383000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139423000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139463000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139504000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139546000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139588000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139630000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139671000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139713000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139755000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139797000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139839000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139881000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139923000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2139963000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140003000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140045000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140086000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140128000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140169000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140210000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140253000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140296000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140340000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140381000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140422000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140463000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140503000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140543000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140583000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140623000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140664000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140704000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140744000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140783000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140826000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140868000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140911000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140954000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2140996000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2141037000000,,0.4,0.0,0.0,,0.0,0.0,0.166675150394
2141059000000,,0.4,0.0,0.0,,0.0,0.0,0.131951868534
2141074000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141090000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141133000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141176000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141219000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141262000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141303000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141345000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141388000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141431000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141474000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141517000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141560000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141603000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141643000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141683000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141726000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141762000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141798000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141839000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141880000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141921000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2141962000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142003000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142043000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142083000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142125000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142163000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142203000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142243000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142283000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142323000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142365000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142407000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142449000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142491000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142533000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142575000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142616000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142656000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142669000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142685000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142720000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142759000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142800000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142840000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142881000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142912000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142927000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2142943000000,,0.4,0.0,0.0,,0.0,0.0,0.0538244768977
2142962000000,,0.4,0.0,0.0,,0.0,0.0,0.079866938293
2142978000000,,0.4,0.0,0.0,,0.0,0.0,0.105909399688
2142993000000,,0.4,0.0,0.0,,0.0,0.0,0.114590220153
2143034000000,,0.4,0.0,0.0,,0.0,0.0,0.114590220153
2143075000000,,0.4,0.0,0.0,,0.0,0.0,0.149313509464
2143091000000,,0.4,0.0,0.0,,0.0,0.0,0.184036791325
2143107000000,,0.4,0.0,0.0,,0.0,0.0,0.21007925272
2143123000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2143166000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2143209000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2143252000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2143294000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2143336000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2143380000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2143423000000,,0.4,0.0,0.0,,0.0,0.0,0.22744089365
2143449000000,,0.4,0.0,0.0,,0.0,0.0,0.236121714115
2143494000000,,0.4,0.0,0.0,,0.0,0.0,0.236121714115
2143538000000,,0.4,0.0,0.0,,0.0,0.0,0.236121714115
2143581000000,,0.4,0.0,0.0,,0.0,0.0,0.236121714115
2143623000000,,0.4,0.0,0.0,,0.0,0.0,0.236121714115
2143664000000,,0.4,0.0,0.0,,0.0,0.0,0.236121714115
2143707000000,,0.4,0.0,0.0,,0.0,0.0,0.236121714115
2143749000000,,0.4,0.0,0.0,,0.0,0.0,0.236121714115
2143790000000,,0.4,0.0,0.0,,0.0,0.0,0.236121714115
2143831000000,,0.4,0.0,0.0,,0.0,0.0,0.236121714115
2143872000000,,0.4,0.0,0.0,,0.0,0.0,0.236121714115
2143914000000,,0.4,0.0,0.0,,0.0,0.0,0.236121714115
2143939000000,,0.4,0.0,0.0,,0.0,0.0,0.131951868534
2143956000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2143972000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144014000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144055000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144097000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144130000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144172000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144217000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144262000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144303000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144346000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144389000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144432000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144475000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144518000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144561000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144603000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144645000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144688000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144729000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144770000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144811000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144854000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144889000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144926000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2144967000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145009000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145051000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145093000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145135000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145177000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145221000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145263000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145304000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145346000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145389000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145432000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145473000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145516000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145559000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145602000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145623000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145643000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145683000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145693000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145726000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145743000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145763000000,,0.4,0.0,0.0,,0.0,0.0,-0.0
2145780000000,,0.4,0.0,0.0,,0.0,0.0,-0.00173955503851
2145823000000,,0.4,0.0,0.0,,0.0,0.0,-0.00173955503851
2145863000000,,0.4,0.0,0.0,,0.0,0.0,-0.00173955503851
2145905000000,,0.4,0.0,0.0,,0.0,0.0,-0.00173955503851
2145948000000,,0.4,0.0,0.0,,0.0,0.0,-0.00173955503851
